"","CC.Line","Animal_ID","Block","Freezer.days","Blaze","weight.change","log.spleen.CFU","log.spleen.CEQ","log.lung.CFU","log.lung.CEQ","Eotaxin","GCSF","GMCSF","IFNy","IL1a","IL1B","IL2","IL5","IL6","IL7","IL9","IL10","IL12_p40","IL12_p70","IL15","IL17","IP10","KC","LIF","LIX","MCP1","MCSF","MIG","MIP1a","MIP1b","MIP2","RANTES","TNFa","VEGF"
"95","CC028.GeniUnc","Au8016-3",2,0,0,-13.264,5.366,5.458,6.78,6.845,2.2001114596238,1.78031731214015,1.00902574208691,1.4848690327204,2.40886720338682,1.96132615593471,1.10890312766731,-0.3767507096021,1.74942709912175,-2,1.89187183044558,0.367355921026019,0.971739590887778,0.418301291319745,-0.537602002101044,2.33529739270201,2.1532354186523,2.85408732098075,1.06707085604537,2.72316823654289,2.53756725715268,0.79657433321043,2.83420445640637,2.33108296396103,2.67946423772606,2.50487845941022,2.29920211760342,1.42488163663107,1.70722941932729
"96","CC029.Unc","CC029-1",3,0,0,11.151,7.389,6.194,5.889,5.788,1.21218760440396,-0.236572006437063,-0.119186407719209,1.72713442376049,1.75868484988244,1.71121652432109,0.662757831681574,-1.52287874528034,0.896526217489555,-2,2.12244525628196,-0.508638306165727,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.744727494896694,2.06855689507236,2.18520206518789,-0.00877392430750515,2.57599562020327,1.95904139232109,0.409933123331295,2.86893230548074,1.49762064978129,1.75845768861047,1.65791593682996,1.87326245943873,0.778151250383644,0.374748346010104
"97","CC029.Unc","CC029-2",3,0,0,-9.679,6.327,6.978,5.509,5.799,1.19672872262329,-0.522878745280338,-0.119186407719209,1.76125107430866,1.66791968531736,1.82026715716096,0.294466226161593,0.0827853703164501,-0.214670164989233,-2,1.74780009086437,-0.193820026016113,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.744727494896694,1.96562496710924,2.13081605003474,0.0606978403536116,2.62203778181251,2.09509957964561,0.492760389026837,2.91819290453,1.53957788334531,1.88941376404271,1.55750720190566,1.98054873935977,0.994756944587628,0.385606273598312
"98","CC029.Unc","CC029-3",3,0,0,1.376,6.389,5.839,5.623,5.928,1.03261876085072,-0.443697499232713,-0.119186407719209,1.62138402848165,1.98362628712453,1.59769518592551,1.17055505852121,-0.468521082957745,1.04571405894087,-0.0222763947111523,2.18960259252158,0.480006942957151,0.898725181589494,-0.508638306165727,1.12775251583297,-0.657577319177794,2.0068937079479,2.03282014943856,0.130333768495006,2.58668855324005,2.05812221578291,0.517195897949974,2.90480207105113,1.5817221599491,1.88626505902976,1.766264090652,1.90308998699194,0.966141732739033,0.184691430817599
"99","CC030.GeniUnc","AU8034-1",2,6,0,-42.988,7.389,8.631,5.41,7.422,0.674861140737812,0.40823996531185,-0.119186407719209,0.404833716619938,1.07114529045108,-0.366531544420413,-0.193820026016113,-1.52287874528034,-1,-2,1.81504617606463,-0.853871964321762,0.680335513414563,-0.508638306165727,-0.537602002101044,-2,1.63998424804159,2.01703333929878,0.107209969647868,2.60934891545303,1.53567380342575,0.227886704613674,2.48915661386919,1.73846343946195,1.35044185653506,1.65791593682996,1.50037371435337,-0.0915149811213502,0.682145076373832
"100","CC030.GeniUnc","AU8034-2",2,6,0,-7.328,6.199,6.099,4.954,5.79,1.54691264318124,3.99908702262589,2.04948937193356,1.32633586092875,3.15268270041159,2.34492253585384,0.465382851448418,0.276461804173244,3.17560167809031,-2,1.79309160017658,1.81277970700896,-0.638272163982407,0.859738566197147,0.835056101720116,0.193124598354462,1.90482369980094,3.38820603087531,2.36711354317764,3.0664861933206,3.62704411369842,1.88229680093765,2.96788012189286,3.70850163230912,3.61337346125318,4.11299354804355,1.38685552918472,2.23289450915601,1.67559505638675
"101","CC031.GeniUnc","CC031-1",3,3,0,-16.41,6.653,6.638,NA,6.442,1.02978947083186,3.9659599952978,1.75511226639507,1.39040515648008,3.71517656245092,3.30548249798215,0.585460729508501,0.00432137378264258,2.88372955443568,-0.0222763947111523,1.9516774373433,1.0948203803548,-0.638272163982407,0.577491799837225,0.879095879500073,0.204119982655925,1.9106244048892,3.42201499597946,1.85684967872517,2.62046919871003,3.13000873027908,1.92069713446992,2.9448625136654,3.73209206166432,3.20548315431889,4.11993583941169,1.07003786660776,2.1745830891776,1.45024910831936
"102","CC031.GeniUnc","CC031-2",3,3,0,-7.969,6.357,6.632,6.29,6.144,1.18041263283832,0.285557309007774,-0.119186407719209,1.91698004732038,2.80691222825618,2.04579223272956,0.552668216112193,-1.22184874961636,0.713490543093943,-2,1.71933128698373,0.0569048513364726,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.0506099933550872,1.98086655458208,2.33905373570914,0.394451680826216,2.47554044455474,1.73719264270474,0.46686762035411,2.9616014193601,1.83872319003137,2.07707706684576,1.84404204204102,1.51547644138238,1.35717225772303,0.409933123331295
"103","CC032.GeniUnc","AU8002-1",1,6,0,-22.372,7.452,7.805,8.655,8.296,1.54530711646582,3.48582076353083,1.1300119496719,1.77107278322119,3.7791684787091,3.22722319223958,0.644438589467838,0.367355921026019,2.98249284762829,-0.481486060122112,1.79685174904989,1.27300127206374,-0.638272163982407,0.923244018630276,1.12775251583297,0.906335041805091,2.50293213743155,3.37712221987313,1.77713671250417,2.86623415691193,3.2515433222108,2.19904173446148,3.1802836153154,3.7533386516154,4.43838932993257,4.16956099727649,1.39410130204004,2.57606478822538,1.5910646070265
"104","CC032.GeniUnc","AU8002-2",1,6,0,-27.056,6.978,6.929,8.447,8.566,1.52205280086882,3.32076300333733,1.25406445291434,1.9899834583014,3.54447237036795,3.07792359193493,0.585460729508501,-0.161150909262745,2.90410938170421,-2,1.69284691927723,0.551449997972875,-0.638272163982407,0.577491799837225,0.505149978319906,1.13703745478951,2.25626060651221,3.4018122359854,1.4996870826184,2.63890837346519,2.75433304338256,2.03265904603992,2.89828078949374,3.67602199131504,3.62927704769679,4.07478500068105,1.34830486304816,2.32496115303735,1.04178731897175
"105","CC033.GeniUnc","AU8033-1",2,4,0,-30,8,9.964,8.398,7.094,1.95317960106563,3.99337846769489,1.60075514963962,1.29114676173189,3.52472577513154,3.03576983568413,0.975891136401793,0.301029995663981,3.83274515573169,-0.0222763947111523,1.82711068746601,1.97510998968616,-0.638272163982407,1.1430148002541,1.21404867941194,1.23929947912689,2.29933293576252,3.80560890860123,2.39211633381601,3.01533041019606,3.39434659686831,2.01038477149838,3.05451346944943,3.85988610528039,4.43838932993257,4.16921580267368,0.956648579205203,2.38669511177562,1.49996186559619
"106","CC033.GeniUnc","AU8033-3",2,4,0,-10,7.161,7.187,5.605,5.642,1.05956341790127,0.57287160220048,0.494154594018443,1.92453771777549,1.83346586017069,1.79091819521458,1.19479175772192,-1.52287874528034,0.60422605308447,-2,2.35447340058581,0.633468455579587,0.944482672150169,-0.508638306165727,1.02077548819356,0.403120521175818,2.22636787585649,2.26625522229765,0.3654879848909,2.42245851403194,1.89170467623918,0.755112266395071,2.80507927241269,1.19672872262329,0.271841606536499,2.02160271602824,1.29928933408768,0.840733234611807,0.521138083704036
"107","CC034.Unc","CC034-1",3,0,0,2.174,5.7,7.174,5.72,5.86,0.938519725176492,-0.236572006437063,-0.119186407719209,1.4782778319196,2.02448566769917,1.82639878218762,1.21774707326279,-0.585026652029182,1.05115252244738,-0.0222763947111523,2.2088174387746,0.426511261364575,0.864511081058392,-0.508638306165727,0.00860017176191757,-0.0268721464003014,1.74028371968188,2.13392194042377,0.346352974450639,2.59547417586085,1.62211036036122,0.346352974450639,2.77426142321932,1.35140975192544,1.5321171162488,1.8206611346436,1.91222205653242,0.845098040014257,0.442479769064449
"108","CC034.Unc","CC034-2",3,0,0,1.707,5.72,6.999,5.903,5.985,1.02694162795903,0.170261715394957,0.383815365980431,1.62448836251345,2.36453223492796,1.97731197339693,1.50256366910736,-0.657577319177794,0.761927838420529,0.549003262025788,2.24370758666179,0.959041392321094,1.12057393120585,0.309630167425899,1.17289469775218,0.103803720955957,1.66885164808252,2.34742759861854,0.525044807036845,2.70139526901392,1.73247417728119,0.583198773968623,2.7443086330923,1.26599637049508,1.59483435558332,2.07587529525983,2.0671452788854,1.04060234011407,0.48572142648158
"109","CC034.Unc","CC034-3",3,0,0,2.6,5.712,7.116,5.544,6.27,1.07224989761351,0.24551266781415,0.865696059916071,2.18264286814233,2.45236919596034,2.27473498487274,0.831869774280502,-1.52287874528034,1.39058187855044,-0.481486060122112,1.96637642308892,0.720985744153739,1.02077548819356,-0.508638306165727,0.879095879500073,0.15836249209525,1.73671513360561,2.15008068623349,0.580924975675619,2.61573968861916,1.79719826983896,0.492760389026837,2.82606832064526,1.42667388802137,1.58183592405765,1.97644168937884,2.15588235808182,1.20628604441243,0.187520720836463
"110","CC035.Unc","OR5035-1",2,0,0,1.938,5.29,5.865,6.672,6.616,0.68304703823885,0.136720567156407,-0.119186407719209,1.50023647482564,1.90558002823524,0.578639209968072,1.01452053875792,-1.52287874528034,0.264817823009536,-2,2.21885047765768,0.426511261364575,0.574031267727719,-0.508638306165727,-0.537602002101044,-0.397940008672038,1.69143515214406,1.99668675560017,-0.0555173278498314,2.63054990784985,1.32878720035453,0.380211241711606,2.69996773469381,1.5532760461371,1.69731654173238,1.90308998699194,1.65991620006985,0.469822015978163,0.271841606536499
"111","CC035.Unc","OR5035-2",2,0,0,3.077,NA,6.395,6.699,6.209,1.17435059747938,0.644438589467838,-0.119186407719209,1.98587535730839,2.11614265385379,1.23401081758718,0.854306041801081,-1.52287874528034,0.531478917042255,-2,1.98766626492627,-0.0132282657337552,-0.638272163982407,-0.508638306165727,-0.537602002101044,0.00860017176191757,2.01994668167884,2.40050345167815,0.525044807036845,2.50612604324247,2,0.46686762035411,2.81445403636632,2.09795107099415,2.28880794748348,1.84404204204102,2.08066255639418,0.931457870689005,0.313867220369153
"112","CC035.Unc","OR5035-3",2,0,0,-20.99,6.585,7.836,5.799,6.475,0.945960703577569,0.397940008672038,-0.119186407719209,1.28780172993023,1.70294724618156,0.416640507338281,1.09412159584056,-1.52287874528034,0.371067862271736,-2,2.46263754257238,0.296665190261531,1.30513631894364,-0.508638306165727,-0.537602002101044,0.143014800254095,1.76282855318909,1.87989832433001,0.0334237554869497,2.34504028401956,1.27114431794908,0.363611979892144,2.62485939583965,1.71625382589604,1.71365851620836,1.9198100201702,1.54282542695918,0.547774705387823,0.404833716619938
"113","CC037.TauUnc","CC037-1",3,3,0,0.487,6.683,7.045,8.176,6.875,1.03261876085072,3.99063805076238,1.81331405894583,1.38667728396084,3.67323938251117,3.3230539919523,0.662757831681574,0.0791812460476248,2.94757584919226,-2,1.8563058664333,0.959041392321094,-0.638272163982407,0.693726948923647,1.31868926994775,0.173186268412274,1.88907749265006,3.42336057808498,1.89387267879508,2.65080274444812,3.14009303387336,1.94762974738435,2.86740855652279,3.76749945380022,3.24403949301018,4.14674460617127,1.09725730969342,2.14454307427279,1.66651798055488
"114","CC037.TauUnc","CC037-3",3,3,0,-24.78,6.722,7.308,8.208,8.937,0.918554530550273,0.662757831681574,0.383815365980431,1.99589832364644,2.06032002868829,1.51428204786038,1.04960561259497,-1.52287874528034,1.40483371661994,-0.769551078621726,2.1519211797999,0.117271295655764,-0.638272163982407,-0.508638306165727,-0.537602002101044,0.110589710299249,1.89795681000695,2.22461074697834,0.243038048686294,2.53721443854413,1.50201721482715,0.551449997972875,2.91124286063835,1.84849701809037,1.96595388910206,1.79483645781456,1.84267163376079,0.686636269262293,0.0681858617461616
"115","CC038.GeniUnc","AU8049-2",2,6,0,-30,8.015,8.263714397,7.389,8.261,1.47348697006457,3.95256821756161,0.894316062684438,0.539076098792777,2.2146849307506,1.45224657452044,0.741151598851785,0.161368002234975,2.56847160703324,-2,1.78540102499239,1.50297305906563,-0.638272163982407,0.418301291319745,-0.537602002101044,-0.0705810742857073,1.61066016308988,3.14513422636149,1.35237549500052,2.74810271078199,2.91583233117976,1.03981055414835,2.26399093268131,3.53191171845905,3.19362819921443,4.06294468483107,0.69284691927723,1.65657729139611,0.82020145948564
"116","CC039.Unc","OR15155-1",1,2,0,-8.402,6.409,7.438,6.255,7.586,0.656098202012832,0.974050902792877,-0.119186407719209,0.987219229908005,2.12567641038233,1.49220145139254,0.959518376972998,-1.52287874528034,0.298853076409707,-2,0.887617300335736,0.426511261364575,-0.638272163982407,-0.508638306165727,-0.537602002101044,0.338456493604605,1.84831230362728,2.46107813521686,0.459392487759231,2.74214358856429,1.64097805735833,0.363611979892144,3.02976108464394,1.7900739484263,1.52556305827007,2.10588470866923,0.428134794028789,1.14050804303818,0.0606978403536116
"117","CC039.Unc","OR15155-2",1,2,0,17.263,6.131,6.744,NA,6.771,0.755874855672491,1.77349389227097,-0.119186407719209,0.841984804590114,2.22401481137286,1.56773196254807,0.865103974641128,-1.52287874528034,1.223236273103,-2,1.50852971897129,-0.0915149811213502,-0.638272163982407,-0.508638306165727,-0.537602002101044,1.1215598441875,1.64679568877847,2.60776588822628,0.890979596989689,2.76552699489541,1.64699153747712,0.583198773968623,2.87681804567997,2.24469760129671,1.94374176583131,3.14542328669227,0.346352974450639,1.2792105126014,0.507855871695831
"118","CC040.TauUnc","IL16557-2",1,3,0,-30,6.58,7.179,7.447,8.615,1.5327543789925,2.90919753488772,1.4929000111087,1.39567578526994,3.46685724459408,2.44760760356731,0.201397124320452,-0.214670164989233,2.55779583360563,-2,0.505149978319906,0.57287160220048,-0.638272163982407,0.824125833916549,0.66838591669,3.08131129515998,2.39144677873726,3.2092844019336,1.79927160834987,2.9159746441837,2.72902702519179,1.34869419026554,3.08741580372945,3.16081954648013,3.14819840011917,3.95608338882743,2.35719133878373,2.15115525515092,1.30016053695135
"119","CC040.TauUnc","IL16557-3",1,3,0,-30,7.09,7.154,NA,9.924,1.50487845941022,3.98450301017466,1.20628604441243,1.29225607135648,3.59131508928774,2.83853427051187,0.679427896612119,-0.161150909262745,3.30426858450619,-0.481486060122112,1.96397660999661,1.31386722036915,-0.638272163982407,0.951823035315912,1.2332500095411,1.37217528611506,2.27975817280247,3.57782600902515,2.08403978066795,2.84752947430514,2.97785615916297,1.99060521142392,3.33052334785216,3.63500193553721,4.11898288438745,4.13781095644912,1.30449052777349,2.51687897177544,1.88024177589548
"120","CC041.TauUnc","IL16441-1",1,7,0,-17.731,7.279,7.013,8.236,9.513,1.56995881809659,3.94265479408961,0.997386384397313,1.51785541893003,3.95917356953634,3.1974073811693,0.859738566197147,-0.0604807473813815,3.15230057785813,-0.318758762624413,1.73870130043471,0.811575005870593,-0.638272163982407,0.951823035315912,0.879095879500073,2.04820866702415,2.54039204873838,3.59402329838872,1.97197127639976,2.92374125499629,2.91281170120337,2.32426187213307,3.40490552315673,3.78808277698656,4.43838932993257,4.15405739198704,1.46731206298055,2.58318743453908,1.84917363309883
"121","CC041.TauUnc","IL16441-2",1,7,0,-15.09,6.914,7.551,7.468,8.072,0.868644438394826,1.87863667302652,-0.119186407719209,1.63154522783431,2.82148732583564,2.76704449424367,1.14488541828714,-0.585026652029182,1.78268756823497,0.457881896733992,2.1092409685882,0.889861721258188,1.12057393120585,-0.508638306165727,1.17289469775218,1.61458086699749,1.9923767597988,2.71685439455274,0.699837725867246,2.59464664328383,1.48401496266756,0.933487287848705,2.8940888849892,2.36240706985787,2.16577833129364,3.50567353033484,1.14050804303818,1.68421679513888,0.509202522331103
"122","CC041.TauUnc","IL16441-3",1,7,0,-2.547,6.522,7.335,8.384,8.75,1.63998424804159,3.37972782014736,1.07918124604762,2.07954300740291,3.44398699028765,3.20419326366683,0.967547976218862,-0.585026652029182,2.69855288138232,0.404833716619938,1.75883622474696,0.959041392321094,-0.638272163982407,0.577491799837225,1.31868926994775,1.85955857262605,2.28771217544349,3.45168820941052,1.70901541697212,2.84393630088351,2.53509148643037,1.87989832433001,3.19553159097206,3.28259492614408,3.22498343865801,4.12088243389781,1.71340653216769,2.22510242557434,1.34478512263266
"123","CC042.GeniUnc","AU18042-2",1,0,1,-30,8.265,8.025,8.465,9.852,1.70620554188197,3.93349842346189,1.45560611258187,0.460897842756548,3.54477970389914,2.66615279506115,0.795184589682424,-0.0969100130080564,2.99670426006328,-2,1.92074926127571,1.27829620809127,-0.638272163982407,0.693726948923647,-0.537602002101044,0.795184589682424,1.84849701809037,3.62579998664907,2.19259532756921,2.90259569583736,2.95521135230995,2.04504901298896,2.40093497581085,3.73477583475573,3.24342997766006,4.13645483713592,0.75815462196739,2.16073856811258,1.36884450682582
"124","CC042.GeniUnc","AU18042-3",1,0,1,-30,8.566,8.523,8.444,9.799,1.36417563277062,3.96267706894345,1.30319605742049,0.494154594018443,3.44130385879704,2.95640857119583,0.807535028068853,-0.301029995663981,3.07118584237187,-2,1.98533664173561,1.2137832993353,0.161368002234975,0.741151598851785,0.955687750313506,1.46254772880266,1.8326366275967,3.64271967984113,2.11700599663597,2.94939488633078,2.70664951850733,1.94556705344239,2.34078110763117,3.71368286691774,3.65927331074826,4.15585687840125,0.833784374656479,2.21642983087625,1.75792718311333
"125","CC043.GeniUnc","AU8021-1",2,5,0,-4.545,6.261,6.213,6.016,5.841,1.17522180034305,0.939519252618618,-0.119186407719209,1.33243845991561,1.69010743945633,1.47668674294564,0.492760389026837,-1.52287874528034,1.04453976039241,-2,1.7609499514109,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,0.809559714635268,2.14367043347016,2.37694175714676,0.459392487759231,2.47393927659918,1.83078107560636,0.409933123331295,2.7973021721837,1.58759872972124,1.84054518763684,1.90308998699194,1.77771673860963,0.673020907128896,0.717670503002262
"126","CC043.GeniUnc","AU8021-2",2,5,0,-1.938,7.279,6.509,6.23,6.538,0.88930170250631,0.625312450961674,-0.119186407719209,1.80881842509212,1.73559889969818,1.7626035495668,0.585460729508501,-1.52287874528034,0.423245873936808,-2,1.6900187807887,0.117271295655764,-0.638272163982407,-0.508638306165727,-0.537602002101044,0.00860017176191757,2.17049640574485,2.30373588903991,0.332438459915605,2.57772152450902,1.93237228214791,0.380211241711606,2.84534613741141,1.32056168019524,1.43917473984347,1.73439974252057,1.6457169393696,0.829946695941636,0.33645973384853
"127","CC044.Unc","CC044-1",3,0,0,-1.202,6.544,6.856,6.742,6.938,1.46029632675748,0.260071387985075,0.571708831808688,1.72672720902657,2.2525860640654,2.0745604678029,1.13956426617585,-1.52287874528034,0.958563883221967,0.198657086954423,2.52918644442261,0.594392550375427,1.14612803567824,-0.508638306165727,1.12775251583297,0.712649701627211,2.21879799811174,2.38909517335419,0.428134794028789,2.5925653381559,1.87057946055268,0.309630167425899,2.93148329702208,2.05457475529482,2.31645262699666,2.08375337757001,1.53237213356788,1.16286299332193,0.558708570533166
"128","CC044.Unc","CC044-2",3,0,0,-0.628,6.877,7.302,7.613,7.455,1.24328614608345,-0.602059991327962,-0.119186407719209,1.24526583945746,1.63978521298682,1.3982873053574,0.942008053022313,-1.52287874528034,0.298853076409707,0.738780558484369,2.43100975033369,-0.853871964321762,0.806858029518817,-0.508638306165727,-0.537602002101044,-0.481486060122112,1.95861165776488,1.91640130360388,-0.0555173278498314,2.42304916774401,1.40260524191991,-0.42021640338319,2.76584730128996,1.42667388802137,1.45727618606133,1.55750720190566,0.795880017344075,0.469822015978163,0.523746466811564
"129","CC044.Unc","CC044-3",3,0,0,9.504,6.782,7.11,6.534,6.611,1.52917360326172,0.309630167425899,-0.119186407719209,1.42488163663107,1.97589113640179,1.98122948742,1.06295783408451,-1.52287874528034,0.92272545799326,-2,1.79685174904989,0.296665190261531,0.352182518111362,-0.508638306165727,-0.537602002101044,0.110589710299249,2.10397466938639,2.36340512374063,0.267171728403014,2.63890837346519,1.78110883572947,0.309630167425899,2.86257260828218,1.86403618272577,1.92365842179331,1.86545932266196,0.8208579894397,0.994756944587628,0.320146286111054
"130","CC045.GeniUnc","CC045-1",3,0,0,-20.524,7.903,8.183,6.347,6.732,1.50731604007641,0.783188691075258,0.383815365980431,0.552668216112193,1.81444737852249,1.13672056715641,0.885361220031512,-1.52287874528034,1.06333335895175,-2,2.34916092269295,0.0569048513364726,0.709269960975831,-0.508638306165727,-0.537602002101044,0.0170333392987804,1.73142758705095,2.2873761815526,0.0863598306747482,2.46417645642606,1.46508528755743,0.227886704613674,2.56556449074225,2.27320968340033,2.00440736417633,2.60288436793357,1.18412335423967,1.26410915630581,0.562292864456475
"131","CC045.GeniUnc","CC045-2",3,0,0,0.802,8.021,8.744,7.093,6.928,1.41962536088774,0.100370545117563,0.383815365980431,0.899273187317604,1.83346586017069,0.89707700320942,1.21085336531489,-0.3767507096021,0.967079734144497,-0.318758762624413,2.25304708571141,0.296665190261531,1.14207646107328,-0.508638306165727,0.66838591669,0.161368002234975,1.82807959055675,2.40628463792473,0.0606978403536116,2.42245851403194,1.98766626492627,0.363611979892144,2.58674479224689,1.88337748974834,1.85089118413592,2.09138554207837,1.14674801363064,0.898176483497677,0.614897216033135
"132","CC045.GeniUnc","CC045-3",3,0,0,-1.274,7.352,7.331,7.176,7.327,1.23223352111473,-0.193820026016113,-0.119186407719209,0.787460474518415,1.83960372947084,1.05614226205905,1.24748226067705,-1.52287874528034,0.695481676490197,0.432969290874406,2.34861635273833,0.528916700277655,1.55388302664387,-0.508638306165727,1.2332500095411,-0.356547323513813,1.58905553105234,2.19705990806021,0.00860017176191757,2.56902258602956,1.85131951264875,0.0681858617461616,2.49242511277609,1.89253980465864,1.68169339200456,2.02160271602824,1.14270224573762,0.563481085394411,0.453318340047038
"133","CC046.Unc","CC046-1",3,0,0,7.394,7.183,7.429,5.882,5.999,1.01994668167884,-0.0915149811213502,-0.119186407719209,0.615950051656401,1.5449357658815,0.695481676490197,0.946452265013073,-1.52287874528034,0.928907690243953,0.103803720955957,2.47280031523128,0.0569048513364726,0.8555191556678,-0.508638306165727,-0.537602002101044,-0.602059991327962,1.71899963787872,1.88229680093765,-0.0861861476162833,2.48139962691983,1.0265332645233,-0.00436480540245009,2.61470743426531,1.18298496700358,0.916980047320382,1.84404204204102,1.08600370561838,0.0644579892269184,0.517195897949974
"134","CC046.Unc","CC046-2",3,0,0,1.643,6.824,7.221,5.699,5.586,1.17695898058691,0.285557309007774,0.571708831808688,0.949390006644913,2.08824243351157,1.26197619139781,1.54924855685406,0.465382851448418,0.905795880367869,0.376576957056512,2.34594196091718,1.00130093302042,1.20057692675485,-0.508638306165727,1.42862067267194,-1.69897000433602,1.63286204010023,2.01013027721515,0.0718820073061254,2.64674671280076,1.37948681371727,0.46686762035411,2.65670176811507,1.50582803385484,1.38738982633873,2.1561249468226,1.50338206347373,0.489958479424835,0.673941998634088
"135","CC046.Unc","CC046-3",3,0,0,1.968,6.677,7.676,5.466,5.681,1.10516942799933,0.136720567156407,0.972202838379065,0.884228769632604,2.02775720469055,1.60906054993009,1.44963265047007,0.392696953259666,0.961421094066448,0.607455023214668,2.41101329048387,0.797267540830716,1.29928933408768,0.418301291319745,1.31868926994775,-0.443697499232713,1.6097011023794,1.86835049964797,0.130333768495006,2.55474348396418,1.61563446887742,0.684845361644412,2.59266520275188,1.52517442783527,1.43917473984347,2.20183393047435,1.291590825658,0.65417654187796,0.634477270160732
"136","CC047.Unc","OR5612-1",2,0,1,4.095,6.261,6.341,6.531,6.444,1.15685190107001,0.558708570533166,-0.119186407719209,0.802773725291976,2.05438320830548,1.0982975364947,0.991669007379949,-1.52287874528034,0.220108088040055,-0.193820026016113,2.49352775559078,0.397940008672038,1.24254142829838,-0.508638306165727,0.505149978319906,0.0374264979406237,1.83206161459073,2.01325866528352,0.209515014542631,2.46527872727642,0.998259338423699,0.204119982655925,2.70100640659555,1.26599637049508,1.55083960506579,1.90308998699194,1.53364497879876,0.28330122870355,0.558708570533166
"137","CC047.Unc","OR5612-2",2,0,1,-2.774,4.544,6.625,6.784,7.073,1.78074923110355,1.22582599146189,0.716837723299524,0.93601079571521,2.42204786470588,1.33585891131982,1.08813608870055,-1.52287874528034,0.919601023784111,-2,1.84849701809037,-0.0132282657337552,0.864511081058392,-0.508638306165727,0.2405492482826,0.356025857193123,1.91855453055027,2.30304478424337,0.428134794028789,2.69278525036811,1.60895369927586,0.57287160220048,2.82649592892371,2.1183308740573,2.45342537127167,2.04119523369681,1.92957217907655,0.984077033902831,1.50960570461156
"138","CC051.TauUnc","IL16912-2",1,9,0,NA,6.756,6.885,7.973,8.427,1.05192391604611,3.08843733139139,0.751279103983342,3.49805817605948,3.29831369266744,2.75382043896139,0.854306041801081,0.0170333392987804,2.29411335636204,-2,1.97831749674675,0.811575005870593,-0.638272163982407,-0.508638306165727,1.07736790528416,-0.259637310505756,2.58238157733672,2.35865806861955,1.17551181336345,2.59547417586085,3.16516713774521,1.08529057823007,3.09491113981378,3.12556909165865,2.96059443634088,3.67351024996067,1.87163130453755,2.28762260248619,0.287801729930226
"139","CC051.TauUnc","IL16912-3",1,9,0,NA,5.221,7.021,NA,8.491,0.81424759573192,3.52931996999295,1.03100428136354,3.92214341447776,3.47952924401492,3.42075754446593,0.626340367375042,0.161368002234975,2.15739631932323,-2,1.7814681428418,0.783188691075258,-0.638272163982407,0.309630167425899,-0.537602002101044,0.117271295655764,2.33191294877365,2.33589899202511,1.4884096889032,2.64191016907763,3.33963029007408,1.39005149645899,2.96757605469577,3.71416120736787,3.31183435696277,3.92332434013382,1.88694170598342,2.41962536088774,0.431363764158987
"140","CC055.TauUnc","CC055-1",3,0,0,-1.183,6.296,7.019,6.347,6.453,1.36660971039243,1.42829681398288,-0.119186407719209,2.92702114436532,2.33342712115296,1.46864266839151,0.91487181754005,-0.301029995663981,1.76034707852991,-2,2.09471563432819,0.480006942957151,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.638272163982407,2.19788676840119,2.53967817072179,1.12515582958053,2.46581395726948,2.37230430181289,0.492760389026837,2.93523007533685,2.20846823026562,2.40430334845778,1.86545932266196,1.54120469068326,1.76745271809777,0.354108439147401
"141","CC055.TauUnc","CC055-2",3,0,0,-1.82,6.546,6.932,6.531,6.525,1.29578694025161,0.702430536445525,0.383815365980431,2.8087779547038,2.38412034177388,1.42618582524451,1.04960561259497,-0.0132282657337552,1.10243370568134,-2,1.76514679010803,0.367355921026019,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.508638306165727,2.0119508660594,2.57930332146215,0.982723387668545,2.70596628941668,2.09509957964561,0.562292864456475,2.84543293802766,1.91824009022141,2.09860911930029,1.8850217948623,1.85973856619715,1.67172808823956,0.428134794028789
"142","CC055.TauUnc","CC055-3",3,0,0,-0.427,6.301,7.314,6.362,6.258,1.83346586017069,1.07298474462793,-0.119186407719209,3.23294277270691,2.32288057309831,1.64127575723191,0.826074802700826,-0.3767507096021,1.22556771343947,-2,1.8670548004767,0.367355921026019,0.267171728403014,-0.508638306165727,1.31868926994775,-1.09691001300806,2.16396598295488,2.42422807069598,1.30449052777349,2.48560787059601,2.39670485759754,0.693726948923647,2.98739809913702,2.05115252244738,2.1758595735437,1.94992644366791,1.86242955610601,1.45863784902565,0.424881636631067
"143","CC056.GeniUnc","AU8056-1",2,0,0,6.069,5.29,5.925,6.197,6.372,1.07736790528416,0.201397124320452,-0.119186407719209,0.93601079571521,1.49665293925092,1.17172645365323,0.371067862271736,-1.52287874528034,0.0211892990699381,-2,2.24504357393061,0.397940008672038,0.944482672150169,-0.508638306165727,-0.537602002101044,-0.638272163982407,1.67924614541386,1.6994908452722,-0.1249387366083,2.46746010950726,1.07845681805329,0.181843587944773,2.59745384416776,0.73559889969818,1.40942586867144,1.65791593682996,1.42634857378751,0.294466226161593,0.313867220369153
